timestamp,pair,side,units,order_id
2025-07-09T13:07:17.607447,NZD_JPY,BUY,1000,1014,87.77100,87.73907,87.83486
2025-07-09T13:07:23.027094,GBP_USD,SELL,-1000,1018,1.36044,1.36090,1.35951
2025-07-09T13:07:28.427751,AUD_JPY,BUY,1000,1020,95.65800,95.61857,95.73686
2025-07-09T13:07:33.647355,AUD_USD,SELL,-1000,1022,0.65304,0.65332,0.65249
2025-07-09T13:07:38.925122,EUR_JPY,BUY,1000,1024,171.56150,171.51596,171.65257
2025-07-09T13:07:44.360603,USD_JPY,BUY,1000,1028,146.47150,146.42232,146.56986
2025-07-09T13:07:49.789587,EUR_GBP,BUY,1000,1030,0.86098,0.86077,0.86139
2025-07-09T13:07:55.153171,GBP_JPY,SELL,-1000,1032,199.25800,199.33021,199.11357
2025-07-09T13:08:00.421512,GBP_AUD,BUY,1000,1034,2.08324,2.08258,2.08455
2025-07-09T13:08:05.747629,EUR_AUD,BUY,1000,1036,1.79346,1.79294,1.79450
2025-07-09T13:08:10.997434,NZD_JPY,SELL,-1000,1040,87.76800,87.79682,87.71036
2025-07-09T13:08:16.377622,GBP_USD,BUY,1000,1044,1.36060,1.36019,1.36142
2025-07-09T13:08:21.847407,AUD_JPY,BUY,1000,1048,95.66300,95.62646,95.73607
2025-07-09T13:08:27.163294,AUD_USD,BUY,1000,1050,0.65321,0.65296,0.65371
2025-07-09T13:08:32.522866,EUR_JPY,SELL,-1000,1052,171.55550,171.59975,171.46700
2025-07-09T13:08:37.860487,USD_JPY,SELL,-1000,1056,146.46200,146.50936,146.36729
2025-07-09T13:08:43.101743,EUR_GBP,SELL,-1000,1058,0.86091,0.86109,0.86053
2025-07-09T13:08:48.721565,GBP_JPY,BUY,1000,1060,199.28300,199.21561,199.41779
2025-07-09T13:08:54.095596,GBP_AUD,SELL,-1000,1064,2.08322,2.08386,2.08195
2025-07-09T13:08:59.350696,EUR_AUD,BUY,1000,1068,1.79347,1.79292,1.79458
2025-07-09T17:06:16.860217,GBP_JPY,BUY,1000,1092,198.82250,198.79,198.90
2025-07-09T17:06:22.073118,GBP_AUD,BUY,1000,1096,2.07889,2.07851,2.07964
2025-07-09T17:06:27.382287,EUR_AUD,BUY,1000,1100,1.79154,1.79127,1.79209
2025-07-09T17:06:32.719408,NZD_JPY,BUY,1000,1106,87.73450,87.72,87.77
2025-07-09T17:06:37.981863,GBP_USD,BUY,1000,1108,1.35839,1.35809,1.35899
2025-07-09T17:06:43.341326,AUD_JPY,BUY,1000,1112,95.63750,95.62,95.68
2025-07-09T17:06:48.618060,AUD_USD,BUY,1000,1116,0.65352,0.65336,0.65383
2025-07-09T17:06:53.939269,EUR_JPY,SELL,-1000,1118,171.33450,171.36,171.29
2025-07-09T17:06:59.236481,USD_JPY,SELL,-1000,1122,146.35550,146.39,146.29
2025-07-09T17:07:04.691784,EUR_GBP,BUY,1000,1126,0.86180,0.86172,0.86196
2025-07-09T17:07:09.935139,GBP_JPY,SELL,-1000,1130,198.81650,198.85,198.75
2025-07-09T17:07:15.256062,GBP_AUD,SELL,-1000,1134,2.07843,2.07882,2.07765
2025-07-09T17:07:20.674269,EUR_AUD,SELL,-1000,1140,1.79111,1.79141,1.79050
2025-07-09T17:07:31.437809,GBP_USD,BUY,1000,1144,1.35848,1.35819,1.35907
2025-07-09T17:07:36.840038,AUD_JPY,BUY,1000,1146,95.65500,95.63,95.70
2025-07-09T17:07:42.268310,AUD_USD,BUY,1000,1148,0.65363,0.65347,0.65396
2025-07-09T17:07:47.599745,EUR_JPY,SELL,-1000,1150,171.33200,171.36,171.28
2025-07-09T17:07:53.192643,USD_JPY,BUY,1000,1152,146.35750,146.33,146.42
2025-07-09T17:07:58.478508,EUR_GBP,BUY,1000,1156,0.86183,0.86175,0.86200
2025-07-09T17:08:03.806383,GBP_JPY,SELL,-1000,1158,198.80150,198.83,198.74
2025-07-09T17:08:09.386908,GBP_AUD,SELL,-1000,1160,2.07834,2.07874,2.07755
2025-07-09T17:08:14.698128,EUR_AUD,BUY,1000,1162,1.79113,1.79084,1.79170
2025-07-09T17:08:25.152884,GBP_USD,SELL,-1000,1166,1.35834,1.35862,1.35780
2025-07-09T17:08:30.418489,AUD_JPY,BUY,1000,1168,95.65550,95.64,95.69
2025-07-09T17:08:36.330045,AUD_USD,BUY,1000,1170,0.65368,0.65352,0.65399
2025-07-09T17:08:41.731372,EUR_JPY,BUY,1000,1172,171.33650,171.31,171.38
2025-07-09T17:08:47.141265,USD_JPY,SELL,-1000,1176,146.34450,146.37,146.29
2025-07-09T17:08:57.803127,GBP_JPY,BUY,1000,1180,198.81300,198.78,198.88
2025-07-09T17:09:03.088329,GBP_AUD,SELL,-1000,1184,2.07823,2.07864,2.07742
2025-07-09T17:09:08.395030,EUR_AUD,SELL,-1000,1186,1.79102,1.79130,1.79044
2025-07-09T17:09:13.692226,NZD_JPY,BUY,1000,1192,87.75800,87.74,87.79
2025-07-09T17:09:19.121238,GBP_USD,BUY,1000,1198,1.35862,1.35834,1.35918
2025-07-09T17:09:24.333965,AUD_JPY,BUY,1000,1200,95.66450,95.64,95.70
2025-07-09T17:09:29.655164,AUD_USD,BUY,1000,1202,0.65375,0.65359,0.65405
2025-07-09T17:09:35.432633,EUR_JPY,BUY,1000,1204,171.34300,171.32,171.39
2025-07-09T17:09:40.887903,USD_JPY,BUY,1000,1208,146.34450,146.32,146.40
2025-07-09T17:09:51.243442,GBP_JPY,BUY,1000,1214,198.82550,198.79,198.90
2025-07-09T17:09:56.577099,GBP_AUD,SELL,-1000,1218,2.07822,2.07864,2.07739
2025-07-09T17:10:01.845939,EUR_AUD,SELL,-1000,1220,1.79097,1.79126,1.79040
2025-07-09T17:10:07.120086,NZD_JPY,BUY,1000,1224,87.76800,87.75,87.80
2025-07-09T17:10:12.381420,GBP_USD,SELL,-1000,1226,1.35851,1.35878,1.35795
2025-07-09T17:10:17.708919,AUD_JPY,SELL,-1000,1230,95.66200,95.68,95.62
2025-07-09T17:10:23.109413,AUD_USD,SELL,-1000,1234,0.65366,0.65382,0.65335
2025-07-09T17:10:28.443068,EUR_JPY,BUY,1000,1236,171.34550,171.32,171.39
2025-07-09T17:10:33.737291,USD_JPY,BUY,1000,1240,146.34500,146.32,146.40
2025-07-09T17:10:39.027398,EUR_GBP,SELL,-1000,1244,0.86180,0.86189,0.86164
2025-07-09T17:10:44.516853,GBP_JPY,SELL,-1000,1250,198.82050,198.86,198.75
2025-07-09T17:10:49.919367,GBP_AUD,SELL,-1000,1254,2.07801,2.07844,2.07714
2025-07-09T17:10:55.571472,EUR_AUD,BUY,1000,1256,1.79105,1.79074,1.79167
2025-07-09T17:11:00.882031,NZD_JPY,BUY,1000,1262,87.77400,87.76,87.81
2025-07-09T17:11:06.164491,GBP_USD,BUY,1000,1264,1.35882,1.35853,1.35940
2025-07-09T17:11:11.471343,AUD_JPY,BUY,1000,1266,95.67800,95.66,95.72
2025-07-09T17:11:16.822806,AUD_USD,BUY,1000,1270,0.65380,0.65364,0.65411
2025-07-09T17:11:22.090619,EUR_JPY,BUY,1000,1272,171.35300,171.33,171.40
2025-07-09T17:11:27.430889,USD_JPY,SELL,-1000,1280,146.32450,146.35,146.27
2025-07-09T17:11:32.848521,EUR_GBP,SELL,-1000,1284,0.86166,0.86176,0.86147
2025-07-09T17:11:38.217465,GBP_JPY,BUY,1000,1290,198.82600,198.79,198.90
2025-07-09T17:11:43.724651,GBP_AUD,BUY,1000,1294,2.07852,2.07810,2.07938
2025-07-09T17:11:49.074863,EUR_AUD,SELL,-1000,1298,1.79088,1.79119,1.79027
2025-07-09T17:11:54.662279,NZD_JPY,SELL,-1000,1302,87.75950,87.78,87.72
2025-07-09T17:12:00.076593,GBP_USD,SELL,-1000,1308,1.35878,1.35907,1.35818
2025-07-09T17:12:05.362809,AUD_JPY,SELL,-1000,1312,95.65500,95.68,95.61
2025-07-09T17:12:10.706917,AUD_USD,BUY,1000,1316,0.65382,0.65365,0.65414
2025-07-09T17:12:16.256135,EUR_JPY,SELL,-1000,1318,171.31200,171.34,171.26
2025-07-09T17:12:21.560337,USD_JPY,SELL,-1000,1322,146.30400,146.33,146.25
2025-07-09T17:12:27.407139,EUR_GBP,BUY,1000,1324,0.86169,0.86158,0.86190
2025-07-09T17:12:32.798840,GBP_JPY,SELL,-1000,1328,198.81400,198.86,198.73
2025-07-09T17:12:38.233633,GBP_AUD,SELL,-1000,1332,2.07829,2.07871,2.07745
2025-07-09T17:12:43.542315,EUR_AUD,SELL,-1000,1336,1.79073,1.79104,1.79012
2025-07-09T17:12:48.851595,NZD_JPY,BUY,1000,1338,87.77350,87.75,87.81
2025-07-09T17:12:54.105655,GBP_USD,BUY,1000,1344,1.35901,1.35870,1.35963
2025-07-09T17:12:59.597064,AUD_JPY,BUY,1000,1348,95.66700,95.64,95.71
2025-07-09T17:13:05.012954,AUD_USD,BUY,1000,1352,0.65390,0.65373,0.65424
2025-07-09T17:13:10.331986,EUR_JPY,SELL,-1000,1354,171.30900,171.33,171.26
2025-07-09T17:13:15.857569,USD_JPY,BUY,1000,1356,146.30600,146.28,146.36
2025-07-09T17:13:21.126462,EUR_GBP,SELL,-1000,1360,0.86164,0.86175,0.86143
2025-07-09T17:13:26.551721,GBP_JPY,SELL,-1000,1366,198.81300,198.85,198.73
2025-07-09T17:13:31.771023,GBP_AUD,SELL,-1000,1368,2.07814,2.07857,2.07729
2025-07-09T17:13:37.088744,EUR_AUD,SELL,-1000,1370,1.79060,1.79091,1.78996
2025-07-09T17:13:42.467457,NZD_JPY,BUY,1000,1372,87.79100,87.77,87.83
2025-07-09T17:13:47.912207,GBP_USD,BUY,1000,1374,1.35902,1.35871,1.35964
2025-07-09T17:13:53.317561,AUD_JPY,BUY,1000,1376,95.67400,95.65,95.72
2025-07-09T17:13:58.879316,AUD_USD,BUY,1000,1378,0.65403,0.65385,0.65440
2025-07-09T17:14:04.157926,EUR_JPY,BUY,1000,1380,171.31550,171.29,171.36
2025-07-09T17:14:09.615854,USD_JPY,SELL,-1000,1384,146.28950,146.32,146.23
2025-07-09T17:14:14.792235,EUR_GBP,BUY,1000,1388,0.86172,0.86161,0.86195
2025-07-09T17:14:25.179407,GBP_AUD,SELL,-1000,1392,2.07788,2.07830,2.07705
2025-07-09T17:14:30.515099,EUR_AUD,SELL,-1000,1394,1.79049,1.79079,1.78990
2025-07-09T17:14:35.831531,NZD_JPY,BUY,1000,1396,87.79950,87.78,87.84
2025-07-09T17:14:41.335749,GBP_USD,SELL,-1000,1398,1.35900,1.35932,1.35836
2025-07-09T17:14:46.616279,AUD_JPY,SELL,-1000,1400,95.67200,95.69,95.63
2025-07-09T17:14:52.096706,AUD_USD,SELL,-1000,1406,0.65393,0.65412,0.65354
2025-07-09T17:14:57.436993,EUR_JPY,BUY,1000,1408,171.31650,171.29,171.37
2025-07-09T17:15:02.744474,USD_JPY,BUY,1000,1416,146.31300,146.28,146.37
2025-07-09T17:15:13.875563,GBP_JPY,SELL,-1000,1420,198.79450,198.83,198.71
2025-07-09T17:15:19.271066,GBP_AUD,BUY,1000,1422,2.07806,2.07765,2.07887
2025-07-09T17:15:24.588471,EUR_AUD,BUY,1000,1426,1.79065,1.79035,1.79123
2025-07-09T17:15:29.775477,NZD_JPY,SELL,-1000,1430,87.78100,87.80,87.74
2025-07-09T17:15:35.211683,GBP_USD,SELL,-1000,1434,1.35874,1.35908,1.35806
2025-07-09T17:15:40.532842,AUD_JPY,SELL,-1000,1436,95.66400,95.69,95.62
2025-07-09T17:15:45.801547,AUD_USD,SELL,-1000,1440,0.65390,0.65409,0.65351
2025-07-09T17:15:51.118030,EUR_JPY,SELL,-1000,1442,171.30700,171.33,171.26
2025-07-09T17:15:56.505761,USD_JPY,SELL,-1000,1446,146.30800,146.34,146.25
2025-07-09T17:16:06.862583,GBP_JPY,BUY,1000,1450,198.80100,198.76,198.87
2025-07-09T17:16:12.071332,GBP_AUD,SELL,-1000,1456,2.07780,2.07821,2.07698
2025-07-09T17:16:17.330233,EUR_AUD,SELL,-1000,1460,1.79043,1.79073,1.78985
2025-07-09T17:16:22.673810,NZD_JPY,BUY,1000,1464,87.79900,87.78,87.84
2025-07-09T17:16:28.015786,GBP_USD,BUY,1000,1468,1.35880,1.35850,1.35941
2025-07-09T17:16:33.619297,AUD_JPY,BUY,1000,1470,95.67650,95.66,95.72
2025-07-09T17:16:39.201161,AUD_USD,BUY,1000,1474,0.65392,0.65374,0.65430
2025-07-09T17:16:44.748616,EUR_JPY,BUY,1000,1476,171.31550,171.29,171.36
2025-07-09T17:16:50.115058,USD_JPY,BUY,1000,1480,146.31600,146.29,146.38
2025-07-09T17:17:00.571959,GBP_JPY,BUY,1000,1484,198.81250,198.77,198.89
2025-07-09T17:17:05.801491,GBP_AUD,BUY,1000,1488,2.07786,2.07746,2.07865
2025-07-09T17:17:16.211577,NZD_JPY,BUY,1000,1492,87.80400,87.78,87.85
2025-07-09T17:17:21.595730,GBP_USD,SELL,-1000,1498,1.35872,1.35901,1.35813
2025-07-09T17:17:26.915677,AUD_JPY,BUY,1000,1500,95.69150,95.67,95.74
2025-07-09T17:17:32.652644,AUD_USD,BUY,1000,1502,0.65394,0.65376,0.65432
2025-07-09T17:17:37.914193,EUR_JPY,BUY,1000,1504,171.33400,171.31,171.39
2025-07-09T17:17:43.219543,USD_JPY,BUY,1000,1506,146.33350,146.30,146.40
2025-07-09T20:25:30.589030,GBP_JPY,SELL,-1000,1518,198.99550,199.03,198.93
2025-07-09T20:25:46.521623,NZD_JPY,BUY,1000,1524,87.82350,87.80,87.86
2025-07-09T20:25:51.799832,GBP_USD,BUY,1000,1528,1.35859,1.35840,1.35899
2025-07-09T20:25:57.443419,AUD_JPY,BUY,1000,1530,95.70700,95.69,95.75
2025-07-09T20:26:02.673434,AUD_USD,BUY,1000,1536,0.65345,0.65333,0.65368
2025-07-09T20:26:25.175786,GBP_JPY,BUY,1000,1538,198.99850,198.97,199.06
2025-07-09T20:26:30.353455,GBP_AUD,BUY,1000,1542,2.07930,2.07899,2.07993
2025-07-09T20:26:35.709351,EUR_AUD,BUY,1000,1546,1.79265,1.79241,1.79315
2025-07-09T20:26:40.922673,NZD_JPY,SELL,-1000,1550,87.82100,87.84,87.78
2025-07-09T20:26:51.416899,AUD_JPY,SELL,-1000,1556,95.70550,95.72,95.67
2025-07-09T20:26:56.946532,AUD_USD,BUY,1000,1562,0.65349,0.65337,0.65374
2025-07-09T20:27:02.715481,EUR_JPY,SELL,-1000,1564,171.56150,171.59,171.51
2025-07-09T20:27:07.902760,USD_JPY,SELL,-1000,1568,146.45200,146.48,146.39
2025-07-09T20:27:13.259059,EUR_GBP,SELL,-1000,1572,0.86215,0.86222,0.86199
2025-07-09T20:27:18.522346,GBP_JPY,SELL,-1000,1574,198.99650,199.03,198.93
2025-07-09T20:27:23.836544,GBP_AUD,BUY,1000,1578,2.07932,2.07904,2.07990
2025-07-09T20:27:29.177084,EUR_AUD,BUY,1000,1582,1.79272,1.79248,1.79321
2025-07-09T20:33:05.290576,GBP_JPY,BUY,1000,1594,198.98100,198.96,199.03
2025-07-09T20:34:11.791632,GBP_JPY,SELL,-1000,1600,198.97650,199.00,198.93
2025-07-09T20:34:17.093365,GBP_AUD,BUY,1000,1602,2.07952,2.07922,2.08012
2025-07-09T20:34:33.527627,GBP_USD,BUY,1000,1610,1.35852,1.35832,1.35891
2025-07-09T20:34:38.854819,AUD_JPY,SELL,-1000,1612,95.68500,95.70,95.65
2025-07-09T20:34:49.992924,EUR_JPY,SELL,-1000,1616,171.53850,171.56,171.49
2025-07-09T20:34:55.638379,USD_JPY,SELL,-1000,1618,146.46000,146.49,146.41
2025-07-09T20:35:06.455964,GBP_JPY,SELL,-1000,1622,198.96850,198.99,198.92
2025-07-09T20:35:11.701618,GBP_AUD,BUY,1000,1626,2.07955,2.07927,2.08011
2025-07-09T20:35:17.618139,EUR_AUD,BUY,1000,1628,1.79288,1.79264,1.79336
2025-07-09T20:35:28.421441,GBP_USD,BUY,1000,1634,1.35852,1.35832,1.35891
2025-07-09T20:35:34.136278,AUD_JPY,SELL,-1000,1638,95.67850,95.69,95.65
2025-07-09T20:36:13.883846,EUR_AUD,SELL,-1000,1642,1.79282,1.79304,1.79237
2025-07-09T20:36:30.361254,AUD_JPY,SELL,-1000,1650,95.67750,95.69,95.65
2025-07-09T20:37:43.253333,GBP_JPY,BUY,1000,1656,198.97850,198.96,199.02
2025-07-09T20:37:54.464873,EUR_AUD,BUY,1000,1664,1.79318,1.79294,1.79365
2025-07-09T20:37:59.834158,NZD_JPY,SELL,-1000,1668,87.79100,87.81,87.76
2025-07-09T20:38:05.114318,GBP_USD,BUY,1000,1672,1.35882,1.35864,1.35917
2025-07-09T20:38:10.621998,AUD_JPY,SELL,-1000,1674,95.66800,95.68,95.64
2025-07-09T20:38:21.472179,EUR_JPY,SELL,-1000,1676,171.54350,171.57,171.50
2025-07-09T20:38:27.288211,USD_JPY,SELL,-1000,1678,146.41950,146.45,146.37
2025-07-09T20:38:32.530868,EUR_GBP,BUY,1000,1682,0.86218,0.86212,0.86229
2025-07-09T20:38:39.358777,GBP_JPY,SELL,-1000,1684,198.94900,198.97,198.90
2025-07-09T20:38:44.636567,GBP_AUD,SELL,-1000,1686,2.07974,2.08000,2.07924
2025-07-09T20:38:49.856177,EUR_AUD,SELL,-1000,1688,1.79312,1.79335,1.79265
2025-07-09T20:39:05.608525,AUD_JPY,SELL,-1000,1702,95.66100,95.68,95.63
2025-07-09T20:39:15.838221,EUR_JPY,SELL,-1000,1706,171.52900,171.55,171.48
2025-07-09T20:39:31.427637,GBP_JPY,BUY,1000,1710,198.95050,198.93,199.00
2025-07-09T20:39:36.884421,GBP_AUD,SELL,-1000,1716,2.07971,2.07994,2.07923
2025-07-09T20:39:43.074107,EUR_AUD,SELL,-1000,1718,1.79310,1.79333,1.79264
2025-07-09T20:39:48.631292,NZD_JPY,SELL,-1000,1722,87.77550,87.79,87.75
2025-07-09T20:39:54.122298,GBP_USD,SELL,-1000,1724,1.35879,1.35897,1.35842
2025-07-09T20:39:59.674960,AUD_JPY,BUY,1000,1728,95.67050,95.65,95.70
2025-07-09T20:40:04.999436,AUD_USD,BUY,1000,1732,0.65336,0.65328,0.65353
2025-07-09T20:40:10.426069,EUR_JPY,BUY,1000,1736,171.53850,171.52,171.58
2025-07-09T20:40:15.784758,USD_JPY,BUY,1000,1740,146.42500,146.40,146.47
2025-07-09T20:40:21.142758,EUR_GBP,BUY,1000,1744,0.86219,0.86213,0.86231
2025-07-09T20:40:26.575774,GBP_JPY,BUY,1000,1746,198.96950,198.95,199.02
2025-07-09T20:40:36.840849,EUR_AUD,SELL,-1000,1748,1.79304,1.79326,1.79260
2025-07-09T20:40:42.174335,NZD_JPY,BUY,1000,1754,87.78050,87.77,87.80
2025-07-09T20:40:47.494182,GBP_USD,SELL,-1000,1756,1.35875,1.35893,1.35841
2025-07-09T20:40:52.992125,AUD_JPY,BUY,1000,1758,95.67600,95.66,95.71
2025-07-09T20:41:03.744963,EUR_JPY,BUY,1000,1760,171.54600,171.52,171.59
2025-07-09T20:41:14.404108,EUR_GBP,BUY,1000,1762,0.86221,0.86216,0.86233
2025-07-09T20:41:19.626336,GBP_JPY,SELL,-1000,1764,198.96550,198.99,198.92
2025-07-09T20:41:40.539551,GBP_USD,BUY,1000,1768,1.35886,1.35869,1.35922
2025-07-09T20:41:45.739382,AUD_JPY,SELL,-1000,1770,95.67400,95.69,95.64
2025-07-09T20:42:01.437118,USD_JPY,SELL,-1000,1774,146.41050,146.43,146.37
2025-07-09T20:42:06.745179,EUR_GBP,BUY,1000,1778,0.86223,0.86217,0.86235
2025-07-09T20:42:11.964551,GBP_JPY,SELL,-1000,1782,198.94150,198.96,198.89
2025-07-09T20:42:17.274003,GBP_AUD,SELL,-1000,1784,2.07958,2.07981,2.07911
2025-07-09T20:42:22.577278,EUR_AUD,BUY,1000,1786,1.79307,1.79286,1.79351
2025-07-09T20:42:27.809845,NZD_JPY,SELL,-1000,1790,87.77800,87.79,87.76
2025-07-09T20:42:33.146054,GBP_USD,SELL,-1000,1792,1.35874,1.35892,1.35836
2025-07-09T20:42:38.394764,AUD_JPY,SELL,-1000,1794,95.66900,95.68,95.64
2025-07-09T20:42:43.889338,AUD_USD,BUY,1000,1796,0.65338,0.65330,0.65356
2025-07-09T20:42:49.283562,EUR_JPY,SELL,-1000,1800,171.54200,171.57,171.50
2025-07-09T20:42:54.731706,USD_JPY,BUY,1000,1806,146.41450,146.39,146.46
2025-07-09T20:43:00.015807,EUR_GBP,BUY,1000,1810,0.86226,0.86220,0.86238
2025-07-09T20:43:05.401578,GBP_JPY,BUY,1000,1812,198.94200,198.92,198.98
2025-07-09T20:43:10.945831,GBP_AUD,BUY,1000,1816,2.07959,2.07938,2.08003
2025-07-09T20:43:16.386241,EUR_AUD,BUY,1000,1820,1.79319,1.79298,1.79361
2025-07-09T20:43:21.706202,NZD_JPY,SELL,-1000,1822,87.77350,87.78,87.75
2025-07-09T20:43:27.009080,GBP_USD,BUY,1000,1824,1.35885,1.35868,1.35920
2025-07-09T20:43:32.371314,AUD_JPY,SELL,-1000,1826,95.66200,95.68,95.63
2025-07-09T20:43:38.368603,AUD_USD,BUY,1000,1830,0.65349,0.65340,0.65365
2025-07-09T20:43:44.020772,EUR_JPY,SELL,-1000,1832,171.52900,171.55,171.48
2025-07-09T20:43:49.372142,USD_JPY,SELL,-1000,1836,146.38150,146.41,146.33
2025-07-09T20:43:59.791490,GBP_JPY,SELL,-1000,1840,198.90200,198.93,198.85
2025-07-09T20:44:05.066302,GBP_AUD,SELL,-1000,1844,2.07935,2.07958,2.07889
2025-07-09T20:44:10.591399,EUR_AUD,SELL,-1000,1846,1.79303,1.79323,1.79261
2025-07-09T20:44:17.927281,NZD_JPY,SELL,-1000,1848,87.76800,87.78,87.75
2025-07-09T20:44:28.474325,AUD_JPY,SELL,-1000,1850,95.65600,95.67,95.63
2025-07-09T20:44:34.000419,AUD_USD,SELL,-1000,1852,0.65346,0.65353,0.65332
2025-07-09T20:44:39.193002,EUR_JPY,SELL,-1000,1856,171.52250,171.54,171.48
2025-07-09T20:44:54.668231,GBP_JPY,SELL,-1000,1858,198.90050,198.93,198.85
2025-07-09T20:45:00.340625,GBP_AUD,SELL,-1000,1860,2.07926,2.07950,2.07880
2025-07-09T20:45:10.640273,NZD_JPY,BUY,1000,1862,87.76950,87.76,87.79
2025-07-09T20:45:15.959321,GBP_USD,SELL,-1000,1864,1.35872,1.35888,1.35842
2025-07-09T20:45:21.535483,AUD_JPY,SELL,-1000,1866,95.65200,95.67,95.62
2025-07-09T20:45:27.067583,AUD_USD,BUY,1000,1868,0.65348,0.65342,0.65361
2025-07-09T20:45:32.708795,EUR_JPY,SELL,-1000,1870,171.51100,171.53,171.47
2025-07-09T20:45:38.014326,USD_JPY,BUY,1000,1872,146.38400,146.36,146.43
2025-07-09T20:45:43.458396,EUR_GBP,BUY,1000,1876,0.86241,0.86235,0.86255
2025-07-09T20:45:54.159875,GBP_AUD,SELL,-1000,1878,2.07923,2.07945,2.07881
2025-07-09T20:45:59.475810,EUR_AUD,BUY,1000,1880,1.79316,1.79296,1.79355
2025-07-09T20:46:04.717664,NZD_JPY,SELL,-1000,1882,87.76700,87.78,87.75
2025-07-09T20:46:10.257376,GBP_USD,SELL,-1000,1884,1.35871,1.35886,1.35840
2025-07-09T20:46:15.584147,AUD_JPY,BUY,1000,1886,95.65900,95.64,95.69
2025-07-09T20:46:31.333073,USD_JPY,SELL,-1000,1890,146.37100,146.40,146.32
2025-07-09T20:46:36.607225,EUR_GBP,BUY,1000,1894,0.86243,0.86236,0.86258
2025-07-09T20:46:41.857939,GBP_JPY,SELL,-1000,1896,198.89250,198.92,198.84
2025-07-09T20:46:47.188191,GBP_AUD,SELL,-1000,1898,2.07922,2.07944,2.07879
2025-07-09T20:46:52.964831,EUR_AUD,BUY,1000,1900,1.79317,1.79297,1.79358
2025-07-09T20:46:58.152152,NZD_JPY,SELL,-1000,1902,87.76650,87.78,87.75
2025-07-09T20:47:03.485387,GBP_USD,BUY,1000,1906,1.35882,1.35867,1.35914
2025-07-09T20:47:09.101269,AUD_JPY,SELL,-1000,1908,95.65600,95.67,95.63
2025-07-09T20:47:14.355613,AUD_USD,BUY,1000,1914,0.65356,0.65350,0.65369
2025-07-09T20:47:20.203417,EUR_JPY,BUY,1000,1916,171.53850,171.52,171.58
2025-07-09T20:47:25.875271,USD_JPY,SELL,-1000,1920,146.36250,146.39,146.31
2025-07-09T20:47:36.235990,GBP_JPY,SELL,-1000,1924,198.88550,198.91,198.83
2025-07-09T20:47:41.807460,GBP_AUD,SELL,-1000,1926,2.07912,2.07933,2.07869
2025-07-09T20:47:52.139509,NZD_JPY,BUY,1000,1928,87.77950,87.77,87.80
2025-07-09T20:52:26.594089,GBP_JPY,BUY,1000,1932,198.87650,198.85,198.92
2025-07-09T20:52:32.011072,GBP_AUD,BUY,1000,1936,2.07915,2.07900,2.07944
2025-07-09T20:52:49.086935,GBP_USD,SELL,-1000,1938,1.35882,1.35891,1.35864
2025-07-09T20:52:54.422137,AUD_JPY,SELL,-1000,1940,95.65600,95.67,95.63
2025-07-09T20:52:59.616435,AUD_USD,SELL,-1000,1944,0.65355,0.65360,0.65345
2025-07-09T20:53:04.909742,EUR_JPY,BUY,1000,1948,171.55100,171.53,171.58
2025-07-09T20:53:15.609329,EUR_GBP,BUY,1000,1954,0.86262,0.86256,0.86275
2025-07-09T20:53:26.616850,GBP_AUD,BUY,1000,1956,2.07918,2.07903,2.07947
2025-07-09T20:53:32.007239,EUR_AUD,BUY,1000,1958,1.79356,1.79344,1.79380
2025-07-09T20:53:37.713088,NZD_JPY,SELL,-1000,1964,87.77450,87.78,87.76
2025-07-09T20:53:48.464587,AUD_JPY,SELL,-1000,1966,95.65050,95.66,95.63
2025-07-09T20:53:53.793292,AUD_USD,SELL,-1000,1968,0.65353,0.65358,0.65342
2025-07-09T20:53:59.661502,EUR_JPY,BUY,1000,1970,171.56100,171.54,171.60
2025-07-09T20:54:05.184363,USD_JPY,SELL,-1000,1974,146.35550,146.37,146.32
2025-07-09T20:54:15.873191,GBP_JPY,SELL,-1000,1980,198.86800,198.89,198.83
2025-07-09T20:54:26.461667,EUR_AUD,BUY,1000,1982,1.79363,1.79349,1.79389
2025-07-09T20:54:37.453478,GBP_USD,SELL,-1000,1986,1.35881,1.35891,1.35863
2025-07-09T20:54:58.699499,USD_JPY,BUY,1000,1988,146.36550,146.35,146.41
2025-07-09T20:55:04.031691,EUR_GBP,SELL,-1000,1994,0.86260,0.86266,0.86246
2025-07-09T20:55:09.618611,GBP_JPY,BUY,1000,1996,198.87050,198.85,198.91
2025-07-09T20:55:28.677140,NZD_JPY,SELL,-1000,1998,87.76600,87.77,87.75
2025-07-09T20:55:49.638452,EUR_JPY,BUY,1000,2000,171.56150,171.54,171.60
2025-07-09T20:55:55.122038,USD_JPY,SELL,-1000,2002,146.34400,146.36,146.30
2025-07-09T20:56:00.456912,EUR_GBP,BUY,1000,2006,0.86271,0.86263,0.86286
2025-07-09T20:56:57.306495,GBP_JPY,SELL,-1000,2010,198.85400,198.88,198.81
2025-07-09T20:57:54.231415,GBP_AUD,SELL,-1000,2016,2.07897,2.07912,2.07866
2025-07-09T20:58:10.305777,GBP_USD,SELL,-1000,2018,1.35864,1.35873,1.35844
2025-07-09T20:58:46.822638,GBP_AUD,BUY,1000,2022,2.07913,2.07896,2.07948
2025-07-09T21:39:57.498818,GBP_AUD,SELL,-1000,2025,2.07861,2.07876,2.07830
